# manifest_id	toefl-2026-missing-audio-manifest
# manifest_version	2026-08-20.v1
# scope	400_new_files_only;260_existing_mp3_preserved
# generation_authorized	no
media_id	set_id	section	module	task	source_item_ids	planned_url	source_ref	script_sha256	source_script_characters	billable_characters	words	request_segments	speaker_labels	declared_voice_roles	cast_profiles	target_profile	sample_candidate	media_status	approval_status
media:toefl:set-12:listening-m2-choose-3	set-12	listening	listening-2	choose-response	item:t12-l-m2-cr3-v1	/audio/toefl/set-12/listening-m2-choose-3.mp3	src/data/toefl/listening-fixed-sets-11-15.ts#media:toefl:set-12:listening-m2-choose-3	455df0dc7df39f7067b39e3311e62d8842b354878ac2a6100d3de92ec7ce68fd	51	51	10	1	woman	woman	woman	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-12:listening-m2-choose-4	set-12	listening	listening-2	choose-response	item:t12-l-m2-cr4-v1	/audio/toefl/set-12/listening-m2-choose-4.mp3	src/data/toefl/listening-fixed-sets-11-15.ts#media:toefl:set-12:listening-m2-choose-4	9713b59b66dcb0be87ae849a658be9e0057796094868c9981769ead28335128a	41	41	8	1	man	man	man	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-12:listening-m2-choose-5	set-12	listening	listening-2	choose-response	item:t12-l-m2-cr5-v1	/audio/toefl/set-12/listening-m2-choose-5.mp3	src/data/toefl/listening-fixed-sets-11-15.ts#media:toefl:set-12:listening-m2-choose-5	e071aa39c284e6cc153c70c05693ba26a2c9eebc889ba1ccd1352d3abc40f4d0	42	42	8	1	woman	woman	woman	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-12:listening-m2-choose-6	set-12	listening	listening-2	choose-response	item:t12-l-m2-cr6-v1	/audio/toefl/set-12/listening-m2-choose-6.mp3	src/data/toefl/listening-fixed-sets-11-15.ts#media:toefl:set-12:listening-m2-choose-6	75f240b654fdb486f43285ba463b9195dabcca364171e26fdfd127f7ac9ded5c	51	51	8	1	man	man	man	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-12:listening-m2-choose-7	set-12	listening	listening-2	choose-response	item:t12-l-m2-cr7-v1	/audio/toefl/set-12/listening-m2-choose-7.mp3	src/data/toefl/listening-fixed-sets-11-15.ts#media:toefl:set-12:listening-m2-choose-7	18d118e12576ec04d7e4ddb4dfe1aa2c76149a29dfd2f51f2273a7679b7b8c08	46	46	7	1	woman	woman	woman	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-12:listening-m2-choose-8	set-12	listening	listening-2	choose-response	item:t12-l-m2-cr8-v1	/audio/toefl/set-12/listening-m2-choose-8.mp3	src/data/toefl/listening-fixed-sets-11-15.ts#media:toefl:set-12:listening-m2-choose-8	2f642c3aa06ff3a2b989c4592655d247fa0301f56dc51eda5d1c91981e1f9c29	40	40	8	1	man	man	man	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-12:listening-m2-conversation	set-12	listening	listening-2	conversation	item:t12-l-m2-cv1-v1;item:t12-l-m2-cv2-v1	/audio/toefl/set-12/listening-m2-conversation.mp3	src/data/toefl/listening-fixed-sets-11-15.ts#media:toefl:set-12:listening-m2-conversation	43d9a0c8f40098ec7900ad4d3846d4ac9f96be5feaec2a208247b2c7aaffd036	510	466	79	4	STUDENT;DIRECTOR	student;announcer	student;staff	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-12:speaking-interview-1	set-12	speaking	speaking	take-an-interview	t12-s-iv1	/audio/toefl/set-12/interview-1.mp3	src/data/mocks/toefl-set-12.ts#t12-s-iv1	9d99266a99c0c82a7145e5629769254c69138860790398e5d0205990bafce6f6	116	116	20	1	INTERVIEWER	interviewer	interviewer	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-12:speaking-interview-2	set-12	speaking	speaking	take-an-interview	t12-s-iv2	/audio/toefl/set-12/interview-2.mp3	src/data/mocks/toefl-set-12.ts#t12-s-iv2	8508808b37545606d90c760e6bf6da1ec93bfde5eb42ef53560148420a6b3172	155	155	28	1	INTERVIEWER	interviewer	interviewer	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-12:speaking-interview-3	set-12	speaking	speaking	take-an-interview	t12-s-iv3	/audio/toefl/set-12/interview-3.mp3	src/data/mocks/toefl-set-12.ts#t12-s-iv3	8527ee0b7105ad7094bae9851ac707d2b9281fe8bf4bf8d6b96f8a03cae819a1	169	169	26	1	INTERVIEWER	interviewer	interviewer	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-12:speaking-interview-4	set-12	speaking	speaking	take-an-interview	t12-s-iv4	/audio/toefl/set-12/interview-4.mp3	src/data/mocks/toefl-set-12.ts#t12-s-iv4	48ce09bf8f5162b74f5ddee35b70763a50365f39985f1d739345e0b05a21acb1	116	116	19	1	INTERVIEWER	interviewer	interviewer	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-12:speaking-repeat-6	set-12	speaking	speaking	listen-and-repeat	t12-s-rp6	/audio/toefl/set-12/repeat-6.mp3	src/data/toefl/speaking-fixed-repeat.ts#t12-s-rp6	fb38ab934a2e2d3cf9c0f3dad010fb7d44b5971dde381ebc6d55c16dae5cb664	115	115	15	1	man	man	man	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-12:speaking-repeat-7	set-12	speaking	speaking	listen-and-repeat	t12-s-rp7	/audio/toefl/set-12/repeat-7.mp3	src/data/toefl/speaking-fixed-repeat.ts#t12-s-rp7	7e18a5bc6fd67a12f90343addfa76ce6a30cc609a360e02b0600d471dfdef465	122	122	19	1	woman	woman	woman	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-13:listening-m1-choose-6	set-13	listening	listening-1	choose-response	item:t13-l-m1-cr6-v1	/audio/toefl/set-13/listening-m1-choose-6.mp3	src/data/toefl/listening-fixed-sets-11-15.ts#media:toefl:set-13:listening-m1-choose-6	f8a5a098961865a7861ef82a2356fda3853483d4fde6b6c54aa63611b001405c	53	53	10	1	woman	woman	woman	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-13:listening-m1-choose-7	set-13	listening	listening-1	choose-response	item:t13-l-m1-cr7-v1	/audio/toefl/set-13/listening-m1-choose-7.mp3	src/data/toefl/listening-fixed-sets-11-15.ts#media:toefl:set-13:listening-m1-choose-7	258ef1eee728f3bb22f08bdd9fd6491fcaa72bd0458aa57b8a097c7ae0e1e6c2	49	49	9	1	man	man	man	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-13:listening-m1-choose-8	set-13	listening	listening-1	choose-response	item:t13-l-m1-cr8-v1	/audio/toefl/set-13/listening-m1-choose-8.mp3	src/data/toefl/listening-fixed-sets-11-15.ts#media:toefl:set-13:listening-m1-choose-8	15506c6e636de9c1759366bc1efbf53b8dc73545080572f2100503d83860d4fa	45	45	7	1	woman	woman	woman	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-13:listening-m2-academic-talk	set-13	listening	listening-2	academic-talk	item:t13-l-m2-at1-v1;item:t13-l-m2-at2-v1;item:t13-l-m2-at3-v1;item:t13-l-m2-at4-v1	/audio/toefl/set-13/listening-m2-academic-talk.mp3	src/data/toefl/listening-fixed-sets-11-15.ts#media:toefl:set-13:listening-m2-academic-talk	e1b329c46bde400d394762b5c3e39155eab35ae134fc2d8bff48be433708c804	1298	1287	196	1	PROFESSOR	professor	professor	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-13:listening-m2-announcement	set-13	listening	listening-2	announcement	item:t13-l-m2-an1-v1;item:t13-l-m2-an2-v1	/audio/toefl/set-13/listening-m2-announcement.mp3	src/data/toefl/listening-fixed-sets-11-15.ts#media:toefl:set-13:listening-m2-announcement	91949501c7eccdc16341849ad8ebfc376ebc10c5ff6be6b8db0b08f76b7d3f49	373	362	65	1	ANNOUNCER	announcer	announcer	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-13:listening-m2-choose-1	set-13	listening	listening-2	choose-response	item:t13-l-m2-cr1-v1	/audio/toefl/set-13/listening-m2-choose-1.mp3	src/data/toefl/listening-fixed-sets-11-15.ts#media:toefl:set-13:listening-m2-choose-1	b9d9e1643f4649cfc996624a63533fe7f1da79264862725a6dcd8f7d52d2dc83	46	46	8	1	man	man	man	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-13:listening-m2-choose-2	set-13	listening	listening-2	choose-response	item:t13-l-m2-cr2-v1	/audio/toefl/set-13/listening-m2-choose-2.mp3	src/data/toefl/listening-fixed-sets-11-15.ts#media:toefl:set-13:listening-m2-choose-2	fa21e205fabe4e406f9aaecb6aaac2e557c389ff931c16e89493476b05a21d81	42	42	7	1	woman	woman	woman	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-13:listening-m2-choose-3	set-13	listening	listening-2	choose-response	item:t13-l-m2-cr3-v1	/audio/toefl/set-13/listening-m2-choose-3.mp3	src/data/toefl/listening-fixed-sets-11-15.ts#media:toefl:set-13:listening-m2-choose-3	0ae31586b8f3e5e97684782e1d76433608508f23b0fa3604395ab0a6ee4120f9	46	46	9	1	man	man	man	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-13:listening-m2-choose-4	set-13	listening	listening-2	choose-response	item:t13-l-m2-cr4-v1	/audio/toefl/set-13/listening-m2-choose-4.mp3	src/data/toefl/listening-fixed-sets-11-15.ts#media:toefl:set-13:listening-m2-choose-4	662d2a1846a4917be4cac0552ff689d25370c22dd4594f9893274b1a44b606e1	47	47	7	1	woman	woman	woman	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-13:listening-m2-choose-5	set-13	listening	listening-2	choose-response	item:t13-l-m2-cr5-v1	/audio/toefl/set-13/listening-m2-choose-5.mp3	src/data/toefl/listening-fixed-sets-11-15.ts#media:toefl:set-13:listening-m2-choose-5	22e152d6fa2949739d48c5b14c36b39f0ae17afe0adba4c4670d7bec9a2ee287	50	50	8	1	man	man	man	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-13:listening-m2-choose-6	set-13	listening	listening-2	choose-response	item:t13-l-m2-cr6-v1	/audio/toefl/set-13/listening-m2-choose-6.mp3	src/data/toefl/listening-fixed-sets-11-15.ts#media:toefl:set-13:listening-m2-choose-6	04ddd9c3282a4092a470c39cab421a2b121b1cf96c9e8542eafa02de7b7f2708	37	37	7	1	woman	woman	woman	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-13:listening-m2-choose-7	set-13	listening	listening-2	choose-response	item:t13-l-m2-cr7-v1	/audio/toefl/set-13/listening-m2-choose-7.mp3	src/data/toefl/listening-fixed-sets-11-15.ts#media:toefl:set-13:listening-m2-choose-7	d00761ab5633d051b2e17b3d2fdab1f8a3bf944429f0a61daf0e13e8caa1e788	47	47	8	1	man	man	man	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-13:listening-m2-choose-8	set-13	listening	listening-2	choose-response	item:t13-l-m2-cr8-v1	/audio/toefl/set-13/listening-m2-choose-8.mp3	src/data/toefl/listening-fixed-sets-11-15.ts#media:toefl:set-13:listening-m2-choose-8	1a98c905621aea633a2f352f011602c33d7672b73fa7514e1b42ce902091abe0	36	36	6	1	woman	woman	woman	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-13:listening-m2-conversation	set-13	listening	listening-2	conversation	item:t13-l-m2-cv1-v1;item:t13-l-m2-cv2-v1	/audio/toefl/set-13/listening-m2-conversation.mp3	src/data/toefl/listening-fixed-sets-11-15.ts#media:toefl:set-13:listening-m2-conversation	31a3d9725bd120403fed79771e170886ba577ff81f9d9dca2839030e27bb9112	521	475	86	4	STUDENT;LIBRARIAN	student;announcer	student;staff	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-13:speaking-interview-1	set-13	speaking	speaking	take-an-interview	t13-s-iv1	/audio/toefl/set-13/interview-1.mp3	src/data/mocks/toefl-set-13.ts#t13-s-iv1	f51a7ae9b6b28cf4878d710e297a5867c5ad15e0c53270ca5d6a5c277bee6812	97	97	20	1	INTERVIEWER	interviewer	interviewer	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-13:speaking-interview-2	set-13	speaking	speaking	take-an-interview	t13-s-iv2	/audio/toefl/set-13/interview-2.mp3	src/data/mocks/toefl-set-13.ts#t13-s-iv2	5fcc747dbca1ab2c7849aafa4e8fcf5cd9e28cd99c36a37eb50a5ad5f1ccfd17	140	140	25	1	INTERVIEWER	interviewer	interviewer	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-13:speaking-interview-3	set-13	speaking	speaking	take-an-interview	t13-s-iv3	/audio/toefl/set-13/interview-3.mp3	src/data/mocks/toefl-set-13.ts#t13-s-iv3	3fd865415164da8a2ab9b08591ebcb96a3160710826dd751d0decf949368dbac	168	168	29	1	INTERVIEWER	interviewer	interviewer	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-13:speaking-interview-4	set-13	speaking	speaking	take-an-interview	t13-s-iv4	/audio/toefl/set-13/interview-4.mp3	src/data/mocks/toefl-set-13.ts#t13-s-iv4	8f4a808743d7abfc3f8e04d80bcef74a94876ac57ae38681e52e2fb96e399f04	126	126	19	1	INTERVIEWER	interviewer	interviewer	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-13:speaking-repeat-6	set-13	speaking	speaking	listen-and-repeat	t13-s-rp6	/audio/toefl/set-13/repeat-6.mp3	src/data/toefl/speaking-fixed-repeat.ts#t13-s-rp6	9954b5b0f11ce7d04b11d0bef6b876c564b2e9e252547f499eebff00bce39f62	89	89	16	1	woman	woman	woman	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-13:speaking-repeat-7	set-13	speaking	speaking	listen-and-repeat	t13-s-rp7	/audio/toefl/set-13/repeat-7.mp3	src/data/toefl/speaking-fixed-repeat.ts#t13-s-rp7	1c0bf14db949ad6e284ae1f36a17c35753e269ebd935c70b7de6277b4ef4d1a5	125	125	19	1	man	man	man	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-14:listening-m1-choose-6	set-14	listening	listening-1	choose-response	item:t14-l-m1-cr6-v1	/audio/toefl/set-14/listening-m1-choose-6.mp3	src/data/toefl/listening-fixed-sets-11-15.ts#media:toefl:set-14:listening-m1-choose-6	465019297c3e43945c7db75f149903e7d60290cc2157175d472b1172ecbe4cb5	49	49	8	1	man	man	man	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-14:listening-m1-choose-7	set-14	listening	listening-1	choose-response	item:t14-l-m1-cr7-v1	/audio/toefl/set-14/listening-m1-choose-7.mp3	src/data/toefl/listening-fixed-sets-11-15.ts#media:toefl:set-14:listening-m1-choose-7	0b85d34dc26b15724e7c7eb207580413999c109dc95f332d2912e6a9e44bdca2	52	52	9	1	woman	woman	woman	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-14:listening-m1-choose-8	set-14	listening	listening-1	choose-response	item:t14-l-m1-cr8-v1	/audio/toefl/set-14/listening-m1-choose-8.mp3	src/data/toefl/listening-fixed-sets-11-15.ts#media:toefl:set-14:listening-m1-choose-8	9d0a2033462c13b401256e6443d0055f64a8318a79ef5136dfcbe85755e401a2	62	62	9	1	man	man	man	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-14:listening-m2-academic-talk	set-14	listening	listening-2	academic-talk	item:t14-l-m2-at1-v1;item:t14-l-m2-at2-v1;item:t14-l-m2-at3-v1;item:t14-l-m2-at4-v1	/audio/toefl/set-14/listening-m2-academic-talk.mp3	src/data/toefl/listening-fixed-sets-11-15.ts#media:toefl:set-14:listening-m2-academic-talk	71fced63e9919e02e8f87b989b98039318276aef11723769823357a18cef9720	1313	1302	199	1	PROFESSOR	professor	professor	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-14:listening-m2-announcement	set-14	listening	listening-2	announcement	item:t14-l-m2-an1-v1;item:t14-l-m2-an2-v1	/audio/toefl/set-14/listening-m2-announcement.mp3	src/data/toefl/listening-fixed-sets-11-15.ts#media:toefl:set-14:listening-m2-announcement	5ebcf0c99da99dfcdc41aacdd647a95ff6a9bedeebae198e9447d4f58d59b844	385	374	64	1	ANNOUNCER	announcer	announcer	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-14:listening-m2-choose-1	set-14	listening	listening-2	choose-response	item:t14-l-m2-cr1-v1	/audio/toefl/set-14/listening-m2-choose-1.mp3	src/data/toefl/listening-fixed-sets-11-15.ts#media:toefl:set-14:listening-m2-choose-1	3f2de9347fcedd2f6357cea3222a229f2973ce423b12abe4217af269ba509ad6	40	40	7	1	woman	woman	woman	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-14:listening-m2-choose-2	set-14	listening	listening-2	choose-response	item:t14-l-m2-cr2-v1	/audio/toefl/set-14/listening-m2-choose-2.mp3	src/data/toefl/listening-fixed-sets-11-15.ts#media:toefl:set-14:listening-m2-choose-2	eeaa66a7838decb03e48a80a7edd4a1be7ffcef9cf7f9a287de36b0f082b4840	59	59	12	1	man	man	man	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-14:listening-m2-choose-3	set-14	listening	listening-2	choose-response	item:t14-l-m2-cr3-v1	/audio/toefl/set-14/listening-m2-choose-3.mp3	src/data/toefl/listening-fixed-sets-11-15.ts#media:toefl:set-14:listening-m2-choose-3	79c503e9354fb9305ee9a5d35b38fd6eb720d16a8fd78bc0af7c3018b3e3a401	51	51	9	1	woman	woman	woman	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-14:listening-m2-choose-4	set-14	listening	listening-2	choose-response	item:t14-l-m2-cr4-v1	/audio/toefl/set-14/listening-m2-choose-4.mp3	src/data/toefl/listening-fixed-sets-11-15.ts#media:toefl:set-14:listening-m2-choose-4	51c99f7c35ce133e0c0e56c8e56a92e17181953ad83c79918148d8d78a631d5d	40	40	7	1	man	man	man	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-14:listening-m2-choose-5	set-14	listening	listening-2	choose-response	item:t14-l-m2-cr5-v1	/audio/toefl/set-14/listening-m2-choose-5.mp3	src/data/toefl/listening-fixed-sets-11-15.ts#media:toefl:set-14:listening-m2-choose-5	44e738695091633f77ebbf26df0259972ebf5eba4fbd9dabbe460d024bcde974	42	42	8	1	woman	woman	woman	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-14:listening-m2-choose-6	set-14	listening	listening-2	choose-response	item:t14-l-m2-cr6-v1	/audio/toefl/set-14/listening-m2-choose-6.mp3	src/data/toefl/listening-fixed-sets-11-15.ts#media:toefl:set-14:listening-m2-choose-6	831a60554afef32e2ec4c963a62a3e0e97be17496bab464987ba96c30b96de61	55	55	10	1	man	man	man	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-14:listening-m2-choose-7	set-14	listening	listening-2	choose-response	item:t14-l-m2-cr7-v1	/audio/toefl/set-14/listening-m2-choose-7.mp3	src/data/toefl/listening-fixed-sets-11-15.ts#media:toefl:set-14:listening-m2-choose-7	1ecfe105cfea3de66734c16b9cfda8c1451a2238dc62d914478719747eb766c7	51	51	9	1	woman	woman	woman	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-14:listening-m2-choose-8	set-14	listening	listening-2	choose-response	item:t14-l-m2-cr8-v1	/audio/toefl/set-14/listening-m2-choose-8.mp3	src/data/toefl/listening-fixed-sets-11-15.ts#media:toefl:set-14:listening-m2-choose-8	ef401b6da4d54bf789bcf3250c608bca2b6baa9c0f3375b414bd6e7d46afa3fc	51	51	9	1	man	man	man	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-14:listening-m2-conversation	set-14	listening	listening-2	conversation	item:t14-l-m2-cv1-v1;item:t14-l-m2-cv2-v1	/audio/toefl/set-14/listening-m2-conversation.mp3	src/data/toefl/listening-fixed-sets-11-15.ts#media:toefl:set-14:listening-m2-conversation	77f24fa7594da83eeb97b3ba7a0853c98d68666b31a86a7ec8453759b159d5ce	526	478	73	4	STUDENT;TECHNICIAN	student;announcer	student;staff	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-14:speaking-interview-1	set-14	speaking	speaking	take-an-interview	t14-s-iv1	/audio/toefl/set-14/interview-1.mp3	src/data/mocks/toefl-set-14.ts#t14-s-iv1	3c5fec3ba64e315c9754b3510ea4bf5ee36e60d7304c4086ee18428a12f1ba93	79	79	17	1	INTERVIEWER	interviewer	interviewer	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-14:speaking-interview-2	set-14	speaking	speaking	take-an-interview	t14-s-iv2	/audio/toefl/set-14/interview-2.mp3	src/data/mocks/toefl-set-14.ts#t14-s-iv2	bb6f3e63481bdf8f8c8391f4ead0eed89a6452cb483197715924d8a3c77e3620	141	141	25	1	INTERVIEWER	interviewer	interviewer	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-14:speaking-interview-3	set-14	speaking	speaking	take-an-interview	t14-s-iv3	/audio/toefl/set-14/interview-3.mp3	src/data/mocks/toefl-set-14.ts#t14-s-iv3	c5a7165b8f1cfbe03e25584730e7aee2d64e4950eb8e9ce7da39095f4c76b0e4	160	160	26	1	INTERVIEWER	interviewer	interviewer	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-14:speaking-interview-4	set-14	speaking	speaking	take-an-interview	t14-s-iv4	/audio/toefl/set-14/interview-4.mp3	src/data/mocks/toefl-set-14.ts#t14-s-iv4	e2f097da8bc89b9be1893595ca0f4db5c263b5ed7342b1f5aa2162cdaf980730	117	117	19	1	INTERVIEWER	interviewer	interviewer	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-14:speaking-repeat-6	set-14	speaking	speaking	listen-and-repeat	t14-s-rp6	/audio/toefl/set-14/repeat-6.mp3	src/data/toefl/speaking-fixed-repeat.ts#t14-s-rp6	85aa6d1bb56b89ce22d6cf2fc6d781791a2ff7c548065b2a12a7d6bc75ee57e7	96	96	15	1	man	man	man	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-14:speaking-repeat-7	set-14	speaking	speaking	listen-and-repeat	t14-s-rp7	/audio/toefl/set-14/repeat-7.mp3	src/data/toefl/speaking-fixed-repeat.ts#t14-s-rp7	113999409d5b34d1140cd22f3589b532ea9872be619fff8bfbde51d433c4e076	130	130	20	1	woman	woman	woman	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-15:listening-m1-choose-6	set-15	listening	listening-1	choose-response	item:t15-l-m1-cr6-v1	/audio/toefl/set-15/listening-m1-choose-6.mp3	src/data/toefl/listening-fixed-sets-11-15.ts#media:toefl:set-15:listening-m1-choose-6	b4a97f196e01a22310084b59ca5f64ae29b1c71cba586c7e80188f5ea5e9f9ee	45	45	7	1	woman	woman	woman	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-15:listening-m1-choose-7	set-15	listening	listening-1	choose-response	item:t15-l-m1-cr7-v1	/audio/toefl/set-15/listening-m1-choose-7.mp3	src/data/toefl/listening-fixed-sets-11-15.ts#media:toefl:set-15:listening-m1-choose-7	df0cd0531806697da24fd6ad7e17a419b68dba59302b0f8cf2a99167863b02b3	42	42	8	1	man	man	man	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-15:listening-m1-choose-8	set-15	listening	listening-1	choose-response	item:t15-l-m1-cr8-v1	/audio/toefl/set-15/listening-m1-choose-8.mp3	src/data/toefl/listening-fixed-sets-11-15.ts#media:toefl:set-15:listening-m1-choose-8	85aa8ef4faf4ed163130024b75f13cc8bcbe81dd1053ecf34317d3243db46c00	48	48	9	1	woman	woman	woman	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
media:toefl:set-15:listening-m2-academic-talk	set-15	listening	listening-2	academic-talk	item:t15-l-m2-at1-v1;item:t15-l-m2-at2-v1;item:t15-l-m2-at3-v1;item:t15-l-m2-at4-v1	/audio/toefl/set-15/listening-m2-academic-talk.mp3	src/data/toefl/listening-fixed-sets-11-15.ts#media:toefl:set-15:listening-m2-academic-talk	637ccd3c51e735e7f23772a6d48987d1e5a81c1120b2b51baf5eb87c0545d304	1264	1253	196	1	PROFESSOR	professor	professor	mp3_44100_64_mono_after_QA	no	script-ready-audio-blocked	blocked_pending_owner_manifest_voices_sample_cost
