# audit_id	toefl-2026-audio-linguistic-audit
# audit_version	2026-08-09.v1
# source_manifest	docs/toefl-2026-audio-manifest-2026-08-09.tsv
# source_manifest_sha256	4982abc724898d1b85b60f9605e981c25abcd390839ca9c80630a8c6b37d9913
# technical_audit	docs/toefl-2026-audio-technical-audit-2026-08-09.tsv
# technical_audit_sha256	21c15c0f8eaa63b17ab5d17f74e9aa8678da51ca00624bae6887ab922419653f
# source_fingerprint	50b3b8d7dd04826cf625052e7910b844c305894d43b2eae5fda01f881d3d512d
# audio_fingerprint	dab2fdb8340d2dc72df4d70923985bdfd876174a922d646a3795bb39a5619842
# asr_engine	openai-whisper
# asr_release	20250625
# asr_model	small
# asr_model_sha256	9ecf779972d90ba49c06d968637d720dd632c55bbf19d441fb42bf17a411e794
# asr_settings	language=en;task=transcribe;device=cpu;fp16=false;temperature=0;beam_size=5;condition_on_previous_text=false;word_timestamps=false;threads=4
# normalization	Whisper_EnglishTextNormalizer_plus_source_speaker_label_removal
# asr_output_fingerprint	11e9a1bbc787c8b434b15958969e81f71325a231c10df82957d44d4e1df79c0e
# asr_transcript_fingerprint	ff7a24687edbbccd7b26da98bbc00ffc36bd5a33026bbae69628955af8fc6242
# canonical_contract	ASR_is_detector_only_all_canonical_transcripts_pending_human_T08
# release_contract	all_assets_blocked_not_validated
asset_id	set_id	part	task_rule	task_type	path	audio_sha256	technical_status	source_candidate_kind	source_candidate_ref	source_candidate_sha256	source_candidate_text	asr_model	asr_model_release	asr_language	asr_transcript	asr_transcript_sha256	source_normalized_sha256	asr_normalized_sha256	reference_words	asr_words	gross_wpm_descriptive	wer	substitutions	deletions	insertions	diff_summary	avg_logprob	min_segment_logprob	max_no_speech_prob	max_compression_ratio	asr_confidence_status	critical_diff_status	novel_repetition_status	spoken_length_status	linguistic_near_duplicate_status	voice_role_status	accent_status	pronunciation_status	linked_question_ids	question_key_consistency_status	manual_exchange_finding_ids	reconciliation_status	canonical_transcript	canonical_transcript_status	stressed_syllable_status	linguistic_status	human_queue_reasons	human_queue_priority	human_queue_owner	human_review_scope	technical_reuse_class	linguistic_reuse_candidate	overall_reuse_status	release_status	reviewed_at	reviewer
asset:toefl:set-7:part-5:listen-choose-2	set-7	5	L-001	Listen and Choose a Response	public/audio/toefl/set-7/listen-choose-2.mp3	8ef58010c58493fcc91c43ef28a5fdce8e4e3497cdc8cfc99c56e8e8279db7de	fail_actionable	missing				openai-whisper-small	20250625	en	Would you like to join us for a hank this Saturday?	f34ece3e19522977bd3bb61e3f3ecff614e4eb05b0611a8c1cdc8b8d48052056		880c75e198e34d1f20ff35d4a10fab2dfb4cd0ae7e8bc2c31a38e56db5c59efd	0	11	240.876					no_source_candidate	-0.242835	-0.242835	0.015198	0.864407	pass_model_signal	none_detected	none_detected	stressed_syllable_count_pending_human	none_detected_at_0.88	voice_identity_not_recorded_pending_T08	not_inferable_from_ASR_pending_T08	ASR_detector_only_pending_T08	t7-l-cr2	asr_uncertain_exchange_pending_T08	LING-ASR-UNCERTAIN-001	asr_candidate_recovered_pending_human		pending_human_adjudication_T08	pending_human_T08	queued_human_T08	LING-SOURCE-001;TECH-T06-FAIL;LING-STRESS-001;LING-ASR-UNCERTAIN-001	P1	T08	100_percent_required_T08	B_technical_repair_candidate	B_transcript_adjudication_candidate	pending_T08	blocked_not_validated	2026-08-09	Codex_ASR_detector_not_human_adjudicator
asset:toefl:set-7:part-5:listen-choose-3	set-7	5	L-001	Listen and Choose a Response	public/audio/toefl/set-7/listen-choose-3.mp3	0dff560837db146e5b7161759a8f6e42f276ef783a27f31d1e1e0f583b726e12	pass_automated_T06	missing				openai-whisper-small	20250625	en	Excuse me, where can I print my assignment?	cd9f831177ed2e8e452bcde9a2ac6153e814d7aac593316a47bd4fdf3bdb2af0		9ddb76e24ce2aa809dd9a5157f36c6a496b1b386479dd18f81f73cd04f3ab3c2	0	8	161.074					no_source_candidate	-0.287328	-0.287328	0.00089	0.843137	pass_model_signal	none_detected	none_detected	stressed_syllable_count_pending_human	none_detected_at_0.88	voice_identity_not_recorded_pending_T08	not_inferable_from_ASR_pending_T08	ASR_detector_only_pending_T08	t7-l-cr3	manual_exchange_review_pass_pending_T08	none	asr_candidate_recovered_pending_human		pending_human_adjudication_T08	pending_human_T08	queued_human_T08	LING-SOURCE-001;LING-STRESS-001	P1	T08	100_percent_required_T08	A_technical_conserve_candidate	B_transcript_adjudication_candidate	pending_T08	blocked_not_validated	2026-08-09	Codex_ASR_detector_not_human_adjudicator
asset:toefl:set-7:part-5:listen-choose-4	set-7	5	L-001	Listen and Choose a Response	public/audio/toefl/set-7/listen-choose-4.mp3	f70dd0cf6b11476f84cb4dcd8e7b8e886ab29fcf5dce9e1b247ce51c65d51a67	fail_actionable	missing				openai-whisper-small	20250625	en	Could you help me catch up on the class I missed today?	13290cbc53d7d9289f302fa21f0c9cf1a0c6ed5b3d8f5ffcd9ee8c97d0573845		940134c38e97a42e03521d8b91e2c98a448aca647a107f51781d83e24995ba05	0	12	213.018					no_source_candidate	-0.2301	-0.2301	0.006158	0.901639	pass_model_signal	none_detected	none_detected	stressed_syllable_count_pending_human	none_detected_at_0.88	voice_identity_not_recorded_pending_T08	not_inferable_from_ASR_pending_T08	ASR_detector_only_pending_T08	t7-l-cr4	manual_exchange_review_pass_pending_T08	none	asr_candidate_recovered_pending_human		pending_human_adjudication_T08	pending_human_T08	queued_human_T08	LING-SOURCE-001;TECH-T06-FAIL;LING-STRESS-001	P1	T08	100_percent_required_T08	B_technical_repair_candidate	B_transcript_adjudication_candidate	pending_T08	blocked_not_validated	2026-08-09	Codex_ASR_detector_not_human_adjudicator
asset:toefl:set-7:part-5:listen-choose-5	set-7	5	L-001	Listen and Choose a Response	public/audio/toefl/set-7/listen-choose-5.mp3	811420d47a2ad424aa6afed1504946dfe83ca040c55761db4fbb4f7173007eef	pass_with_actionable_warning	missing				openai-whisper-small	20250625	en	How did your job interview go yesterday?	0a34b510035aa261d9f78c5039ef4342f4a68b3d20950e64871a7d44c97e58c4		09373057bd65d42387fdb8d81c718561328d170078e9a18b51f58a3f62a24656	0	7	168					no_source_candidate	-0.321649	-0.321649	0.005145	0.869565	pass_model_signal	none_detected	none_detected	stressed_syllable_count_pending_human	asset:toefl:set-9:part-5:listen-choose-5@1.000	voice_identity_not_recorded_pending_T08	not_inferable_from_ASR_pending_T08	ASR_detector_only_pending_T08	t7-l-cr5	semantically_keyed_but_unnatural_response_pending_repair	LING-EXCHANGE-001	asr_candidate_recovered_pending_human		pending_human_adjudication_T08	pending_human_T08	queued_human_T08	LING-SOURCE-001;LING-STRESS-001;LING-EXCHANGE-001;LING-DUP-001	P1	T08	100_percent_required_T08	A_technical_conserve_candidate	B_transcript_adjudication_candidate	pending_T08	blocked_not_validated	2026-08-09	Codex_ASR_detector_not_human_adjudicator
asset:toefl:set-7:part-6:conversation	set-7	6	L-002	Listen to a Conversation	public/audio/toefl/set-7/conversation.mp3	600ce5a2769de0d9023b49f3162bcc25e6a956ca34738e44da514f838ec1bac7	pass_with_actionable_warning	section.transcript	section:set-7:part-6.transcript	4faf80703e1aa2a01c04db2168533ffac56d789f470eca748cd5755e2ad48e23	WOMAN: Did you hear that the campus is starting a bike-sharing program next month?\n\nMAN: Really? That's great. I've been thinking about how to get across campus faster. Walking from the dorms to the science building takes almost twenty minutes.\n\nWOMAN: Exactly. Apparently there'll be stations at all the main buildings. You unlock a bike with an app, ride it where you need to go, and leave it at any station.\n\nMAN: Nice. Is it free for students?\n\nWOMAN: The first thirty minutes of each ride are free, which is more than enough to get anywhere on campus. After that it's a small fee, but honestly, who rides more than thirty minutes just to get to class?\n\nMAN: True. My only concern is whether there'll be enough bikes during busy times. You know, right before nine a.m. classes, everyone's rushing.\n\nWOMAN: That's a fair point. They said they'll track usage and add more bikes to the busiest stations. I guess we'll see how it goes.\n\nMAN: Well, I'm definitely signing up. Anything to avoid that twenty-minute walk in the rain.	openai-whisper-small	20250625	en	Did you hear that the campus is starting a bike sharing program next month? Really? That's great. I've been thinking about how to get across campus faster. Walking from the dorms to the science building takes almost 20 minutes. Exactly. Apparently there'll be stations at all the main buildings. You unlock a bike with an app, ride it where you need to go, and leave it at any station. Nice. Is it free for students? The first 30 minutes of each ride are free, which is more than enough to get anywhere on campus. After that it's a small fee, but honestly, who rides more than 30 minutes just to get to class. True. My only concern is whether there'll be enough bikes during busy times. You know, right before 9am classes, everyone's rushing. That's a fair point. They said they'll track usage and add more bikes to the busiest stations. I guess we'll see how it goes. Well I'm definitely signing up. to avoid that 20 minute walk in the rain.	65838c205b4c029ecf0d7871b05819dcf83d65d874907aaf2d57d0251d88ad43	c99bc070c9777b13021ed2442ddd3b7ab92a1c0a0fd08fb7d2d58a6f6be0c863	84e36ba24a90211840d8dbb89d4c419bcca3a934ea0625c04e96e27746e7ab6e	185	183	193.856	0.016216	1	2	0	D:a | S:m→am | D:anything	-0.177192	-0.270125	0.04694	1.628571	pass_model_signal	critical_token_diff	none_detected	exceeds_intermediate_35_100_word_reference	none_detected_at_0.88	source_multi_role_labels_diarization_pending_T08	not_inferable_from_ASR_pending_T08	ASR_detector_only_pending_T08	t7-l-cv1;t7-l-cv2;t7-l-cv3;t7-l-cv4	source_contract_preserved_subject_to_T08	none	source_material_diff_pending_human		pending_human_adjudication_T08	not_applicable	queued_human_T08	LING-DIFF-001;LING-CRIT-001;LING-LEN-001	P1	T08	100_percent_required_T08_T15	A_technical_conserve_candidate	C_linguistic_segment_or_reframe_candidate	pending_T08	blocked_not_validated	2026-08-09	Codex_ASR_detector_not_human_adjudicator
asset:toefl:set-7:part-7:announcement	set-7	7	L-003	Listen to an Announcement	public/audio/toefl/set-7/announcement.mp3	71fe7fb6158921bbb43b3524fb622657952f39eb9131a8c5baa4e370e527f478	pass_automated_T06	section.transcript	section:set-7:part-7.transcript	d3fdb00ee37ddbd0732d2ce15bcf986c52279cc96f5bee0499069f4d6aeb75e0	Good afternoon. This is an announcement from the university library. Beginning next week, we are launching a new service for graduate students: extended loan periods for research materials. Instead of the standard three-week loan, graduate students may now borrow most books for up to twelve weeks, with the option to renew online.\n\nPlease note that high-demand items on course reserve are not included in this program and remain limited to short loan periods so that all students can access them. To take advantage of the extended loans, simply check out your materials as usual — the longer period will be applied automatically to eligible items based on your student status. If you have questions, our staff at the research help desk on the second floor will be glad to assist you.	openai-whisper-small	20250625	en	Good afternoon. This is an announcement from the University Library. Beginning next week, we are launching a new service for graduate students, extended loan periods for research materials. Instead of the standard three-week loan, graduate students may now borrow most books for up to 12 weeks with the option to renew online. Please note that high-demand items on course reserve are not included in this program and remain limited to short loan periods so that all students can access them. To take advantage of the extended loans, simply check out your materials as usual. The longer period will be applied automatically to eligible items based on your student status. If you have questions, our staff at the Research Help Desk on the second floor will be glad to assist you.	9266c2e0a482fd87f6c0e902d5c5a699d22b7a65ec6a80dcef7685556fd0688a	c8854f5e2628c528d4067adca90b5c7c88ee0c5ea0bb8b6a43afaff11d300e66	c8854f5e2628c528d4067adca90b5c7c88ee0c5ea0bb8b6a43afaff11d300e66	132	132	184.96	0	0	0	0	none	-0.106987	-0.112195	0.011513	1.658784	pass_model_signal	none_detected	none_detected	exceeds_intermediate_35_100_word_reference	none_detected_at_0.88	source_single_role_or_implicit_pending_T08	not_inferable_from_ASR_pending_T08	ASR_detector_only_pending_T08	t7-l-an1;t7-l-an2;t7-l-an3	source_contract_preserved_subject_to_T08	none	source_exact_normalized_supported_pending_human		pending_human_adjudication_T08	not_applicable	queued_human_T08	LING-LEN-001	P1	T08	100_percent_required_T08_T15	A_technical_conserve_candidate	C_linguistic_segment_or_reframe_candidate	pending_T08	blocked_not_validated	2026-08-09	Codex_ASR_detector_not_human_adjudicator
asset:toefl:set-7:part-8:academic-talk	set-7	8	L-004	Listen to an Academic Talk	public/audio/toefl/set-7/academic-talk.mp3	84d643612feecaf4dc2c04321aee24f992b03ad7e7f172c9818c5cbb4373c850	fail_actionable	section.transcript	section:set-7:part-8.transcript	eb23a6da3e6e7cb23400eeb6be3ea2d3b5dfe8d9a3f4e38d05ca095828e5c9db	PROFESSOR: Today I want to explore a question that sounds simple but turns out to be surprisingly deep: why is the sky blue? Most of you have probably heard that it has something to do with the atmosphere scattering sunlight, and that's correct — but let's unpack what that actually means.\n\nSunlight looks white, but it's actually a mixture of all the colors of the rainbow, each with a different wavelength. Blue and violet light have short wavelengths; red and orange light have long ones. When sunlight enters the atmosphere, it collides with molecules of gas — mostly nitrogen and oxygen. These molecules scatter the light in all directions, but here's the key point: they scatter shorter wavelengths much more strongly than longer ones. This is called Rayleigh scattering.\n\nBecause blue light is scattered far more than red, the blue light bounces around the sky and reaches your eyes from every direction. That's why the whole sky appears blue, not just the area around the sun.\n\nNow, a natural follow-up question: if violet light has an even shorter wavelength than blue, why isn't the sky violet? Two reasons. First, the sun emits less violet light than blue to begin with. Second, our eyes are simply more sensitive to blue than to violet. So the sky we perceive is blue.\n\nAnd this same principle explains sunsets. When the sun is low on the horizon, its light travels through much more atmosphere to reach us. Along that longer path, most of the blue light has already been scattered away, leaving the reds and oranges to dominate. So the very same physics that makes the midday sky blue makes the evening sky red.	openai-whisper-small	20250625	en	Today I want to explore a question that sounds simple, but turns out to be surprisingly deep. Why is the sky blue? Most of you have probably heard that it has something to do with the atmosphere scattering sunlight. And that's correct. But let's unpack what that actually means. Sunlight looks white, but it's actually a mixture of all the colors of the rainbow. Each with a different wavelength. Blue and violet light have short wavelengths. and orange light have long ones. When sunlight enters the atmosphere, it collides with molecules of gas, mostly nitrogen and oxygen. These molecules scatter the light in all directions. But here's the key point. They scatter shorter wavelengths much more strongly than longer ones. This is called Rayleigh scattering. Because blue light is scattered far more than The blue light bounces around the sky and reaches your eyes from every direction. That's why the whole sky appears blue, not just the area around the sun. Now a natural follow-up question. If violet light has an even shorter wavelength than blue, why isn't the sky violet? Two reasons. First, the sun emits less violet light than blue to begin with. Second, our eyes are simply more sensitive to blue than to violet. So the sky we perceive is blue, and this same principle explains sunsets. When the sun is low on the horizon, its light travels through much more atmosphere to reach us. Along that longer path, most of the blue light has already been scattered away, leaving the reds and oranges to dominate. So the very same physics that makes the midday sky blue makes the evening sky red.	229f12a52b8471af132f3255a258ffc48b7fc65ed75939c3a1941f615eff0bc7	ed8d732ace302c48ac8c848eda9d353c08df284046543deae4370783494836fb	b1b6483f79f01345bfd51c7edf45f31bb79a2242441e65613cd35ff6a79960c1	284	282	154.014	0.007042	0	2	0	D:red | D:red	-0.128454	-0.148398	0.239711	1.65	pass_model_signal	none_detected	none_detected	exceeds_extended_250_word_reference	none_detected_at_0.88	source_single_role_or_implicit_pending_T08	not_inferable_from_ASR_pending_T08	ASR_detector_only_pending_T08	t7-l-at1;t7-l-at2;t7-l-at3;t7-l-at4;t7-l-at5	source_contract_preserved_subject_to_T08	none	source_minor_diff_supported_pending_human		pending_human_adjudication_T08	not_applicable	queued_human_T08	LING-DIFF-001;TECH-T06-FAIL;LING-LEN-002	P1	T08	100_percent_required_T08_T15	B_technical_repair_candidate	C_linguistic_segment_or_reframe_candidate	pending_T08	blocked_not_validated	2026-08-09	Codex_ASR_detector_not_human_adjudicator
asset:toefl:set-7:part-12:repeat-1	set-7	12	S-001	Listen and Repeat	public/audio/toefl/set-7/repeat-1.mp3	17a709492528b11463c16120e9e8c4c54bc8944e7c0211b8715f0ecd6fbcdfae	pass_automated_T06	targetSentence	object:t7-s-rp1.targetSentence	68f3b5c507ed7e2aab659cbbb55f394e314f14fe56668ca00929e4087c29e153	The class starts at ten.	openai-whisper-small	20250625	en	The class starts at 10.	4dd10769649108d153b9604478f8fbdfd748c5da7891fd067514127a29c33f98	d9a78b693126b3920d97feb2487abb13684755c3e24f739b2ae183f9f1e51330	d9a78b693126b3920d97feb2487abb13684755c3e24f739b2ae183f9f1e51330	5	5	148.515	0	0	0	0	none	-0.350365	-0.350365	0.007731	0.741935	pass_model_signal	none_detected	none_detected	within_applicable_word_reference_or_not_applicable	none_detected_at_0.88	voice_identity_not_recorded_pending_T08	not_inferable_from_ASR_pending_T08	ASR_detector_only_pending_T08	t7-s-rp1	source_contract_preserved_subject_to_T08	none	source_exact_normalized_supported_pending_human		pending_human_adjudication_T08	not_applicable	queued_human_T08	stratified_human_confirmation	P3	T08	stratified_sample_T08	A_technical_conserve_candidate	A_linguistic_conserve_candidate	pending_T08	blocked_not_validated	2026-08-09	Codex_ASR_detector_not_human_adjudicator
asset:toefl:set-7:part-12:repeat-2	set-7	12	S-001	Listen and Repeat	public/audio/toefl/set-7/repeat-2.mp3	bc3cf69ffaa6e7641d374fc952def13acba4db2bf639795f1c59e62f66d17d7d	pass_with_actionable_warning	targetSentence	object:t7-s-rp2.targetSentence	6e7c0c645de0e4ae8514d024a033de4d1673e68dce10209e95e8af86f6091374	She locked the door and left for work.	openai-whisper-small	20250625	en	She locked the door and left for work.	6e7c0c645de0e4ae8514d024a033de4d1673e68dce10209e95e8af86f6091374	659c0e1f05f6c5c2f21aa6bc8e57746605e303d2cf9d859da89b9601204fd3d7	659c0e1f05f6c5c2f21aa6bc8e57746605e303d2cf9d859da89b9601204fd3d7	8	8	186.047	0	0	0	0	none	-0.226627	-0.226627	0.005185	0.883721	pass_model_signal	none_detected	none_detected	within_applicable_word_reference_or_not_applicable	none_detected_at_0.88	voice_identity_not_recorded_pending_T08	not_inferable_from_ASR_pending_T08	ASR_detector_only_pending_T08	t7-s-rp2	source_contract_preserved_subject_to_T08	none	source_exact_normalized_supported_pending_human		pending_human_adjudication_T08	not_applicable	queued_human_T08	stratified_human_confirmation	P3	T08	stratified_sample_T08	A_technical_conserve_candidate	A_linguistic_conserve_candidate	pending_T08	blocked_not_validated	2026-08-09	Codex_ASR_detector_not_human_adjudicator
asset:toefl:set-7:part-12:repeat-3	set-7	12	S-001	Listen and Repeat	public/audio/toefl/set-7/repeat-3.mp3	14bc278ba085471ac9686e71a12523baa612d2e8dac7b86761dc55c2d81415ca	pass_with_actionable_warning	targetSentence	object:t7-s-rp3.targetSentence	8c78ff7b0a66de8e69d7a8bf914a8c126f860f990ff54d2dcafb2b2c92f2f4f8	The team presented their findings at the conference last week.	openai-whisper-small	20250625	en	The team presented their findings at the conference last week.	8c78ff7b0a66de8e69d7a8bf914a8c126f860f990ff54d2dcafb2b2c92f2f4f8	41c4e7db14cdd234f1132947ea9380a948b5b8a13ac5b4427a6a8bf346f931a7	41c4e7db14cdd234f1132947ea9380a948b5b8a13ac5b4427a6a8bf346f931a7	10	10	177.515	0	0	0	0	none	-0.20664	-0.20664	0.008975	0.96875	pass_model_signal	none_detected	none_detected	within_applicable_word_reference_or_not_applicable	none_detected_at_0.88	voice_identity_not_recorded_pending_T08	not_inferable_from_ASR_pending_T08	ASR_detector_only_pending_T08	t7-s-rp3	source_contract_preserved_subject_to_T08	none	source_exact_normalized_supported_pending_human		pending_human_adjudication_T08	not_applicable	queued_human_T08	stratified_human_confirmation	P3	T08	stratified_sample_T08	A_technical_conserve_candidate	A_linguistic_conserve_candidate	pending_T08	blocked_not_validated	2026-08-09	Codex_ASR_detector_not_human_adjudicator
