# audit_id	toefl-2026-audio-technical-audit
# audit_version	2026-08-09.v1
# source_manifest	docs/toefl-2026-audio-manifest-2026-08-09.tsv
# source_manifest_sha256	4982abc724898d1b85b60f9605e981c25abcd390839ca9c80630a8c6b37d9913
# audio_fingerprint	dab2fdb8340d2dc72df4d70923985bdfd876174a922d646a3795bb39a5619842
# measurement_tool	FFmpeg_FFprobe_8.1.1
# loudness_contract	internal_-16_LUFS_plus_minus_2.5_not_ETS_requirement
# true_peak_contract	fail_above_0_dBTP_warn_above_minus_1_dBTP
# silence_contract	fail_leading_over_350ms_or_trailing_over_600ms_warn_internal_over_1600ms
# duplicate_contract	unique_MP3_and_PCM_hash_plus_wave_corr_over_0.98_and_envelope_corr_over_0.995
# duplicate_scan_top_pair	asset:toefl:set-5:part-5:listen-choose-3;asset:toefl:set-11:part-5:listen-choose-2
# duplicate_scan_top_wave_corr	0.18783
# duplicate_scan_top_envelope_corr	0.96785
# browser_contract	260_of_260_Chromium_AudioContext_decode_and_muted_HTMLAudio_playback_pass
# reuse_contract	technical_class_only_overall_class_pending_T07_T08
asset_id	set_id	part	task_rule	task_type	path	manifest_sha256	measured_sha256	manifest_bytes	measured_bytes	manifest_duration_ms	measured_duration_ms	codec	sample_rate_hz	channels	channel_layout	bitrate_bps	metadata_status	decode_status	decoder_warning	pcm_sha256	sample_count	sample_peak_dbfs	clipped_sample_count	dc_offset_dbfs	max_sample_delta_dbfs	integrated_lufs	loudness_range_lu	true_peak_dbtp	leading_silence_ms	trailing_silence_ms	max_internal_silence_ms	short_audible_fragment_count	hard_ending_status	near_duplicate_status	browser_status	fail_findings	warning_findings	technical_status	technical_reuse_class	action	owner	overall_reuse_status	release_status	reviewed_at	reviewer
asset:toefl:set-3:part-5:listen-choose-5	set-3	5	L-001	Listen and Choose a Response	public/audio/toefl/set-3/listen-choose-5.mp3	6e18d5c4adefc11b1d087d5455b188804a737a515964fb1b32a7cc8c14350486	6e18d5c4adefc11b1d087d5455b188804a737a515964fb1b32a7cc8c14350486	25748	25748	3140	3140	mp3	44100	1	mono	64000	pass_encoder_only	pass	none	5fba1bf5d7da4ac7363028dbe52ff10bf7ee17ef2feccdd3c18b5c3a1743e145	138474	-1.597	0	-97.805	-14.879	-15.31	0.7	-1.59	50	500	250	0	pass_no_edge_flag	pass_no_candidate	pass_chromium_audio_context_and_muted_playback	none	none	pass_automated_T06	A_technical_conserve_candidate	conserve_source_technical_candidate	T07_T08	pending_T07_T08	blocked_not_validated	2026-08-09	Codex_automated_technical_audit
asset:toefl:set-3:part-6:conversation	set-3	6	L-002	Listen to a Conversation	public/audio/toefl/set-3/conversation.mp3	fe728509f5f704d94700309c4597d1de5de38848fc8a12e608d4759394c520d3	fe728509f5f704d94700309c4597d1de5de38848fc8a12e608d4759394c520d3	598561	598561	74740	74740	mp3	44100	1	mono	64000	pass_encoder_only	pass	none	635a3b9f47d53f6e8ce00ea3f97712ebbac3b821c326772ded4664791a538701	3296034	-0.974	0	-64.244	-12.6	-14.8	2.9	-0.94	0	510	680	0	pass_no_edge_flag	pass_no_candidate	pass_chromium_audio_context_and_muted_playback	none	TECH-PEAK-003	pass_with_actionable_warning	A_technical_conserve_candidate	review_warning_in_T08_before_conserve	T08	pending_T07_T08	blocked_not_validated	2026-08-09	Codex_automated_technical_audit
asset:toefl:set-3:part-7:announcement	set-3	7	L-003	Listen to an Announcement	public/audio/toefl/set-3/announcement.mp3	5f97055dc409da12cbbf832c21e394be67b0ac485e9e7c98d982d7e0f71f15a6	5f97055dc409da12cbbf832c21e394be67b0ac485e9e7c98d982d7e0f71f15a6	444961	444961	55540	55540	mp3	44100	1	mono	64000	pass_encoder_only	pass	none	c77cc07d7d34e63ab63324a721cd62a92d6da5132d94060c4f9827d2e71b72b1	2449314	-1.461	0	-66.317	-13.838	-15.56	2.7	-1.46	30	520	320	0	pass_no_edge_flag	pass_no_candidate	pass_chromium_audio_context_and_muted_playback	none	none	pass_automated_T06	A_technical_conserve_candidate	conserve_source_technical_candidate	T07_T08	pending_T07_T08	blocked_not_validated	2026-08-09	Codex_automated_technical_audit
asset:toefl:set-3:part-8:academic-talk	set-3	8	L-004	Listen to an Academic Talk	public/audio/toefl/set-3/academic-talk.mp3	9517ee793d4fcb710ec4a46299c47840c1eafd54a4c33b85b650323856e15978	9517ee793d4fcb710ec4a46299c47840c1eafd54a4c33b85b650323856e15978	1015057	1015057	126820	126820	mp3	44100	1	mono	64000	pass_encoder_only	pass	none	6d6fd31d8c6e9f373139ef12c1093f5036f7b68c4b08aa50d194afaa6bf95b74	5592762	-0.965	0	-67.506	-13.612	-19.04	2.6	-0.94	100	540	630	0	pass_no_edge_flag	pass_no_candidate	pass_chromium_audio_context_and_muted_playback	TECH-LDN-002	TECH-PEAK-003	fail_actionable	B_technical_repair_candidate	measure_gain_create_versioned_normalized_variant	T20_T21_T22	pending_T07_T08	blocked_not_validated	2026-08-09	Codex_automated_technical_audit
asset:toefl:set-3:part-12:repeat-1	set-3	12	S-001	Listen and Repeat	public/audio/toefl/set-3/repeat-1.mp3	98c35c61be6eda2fcd7b7e2708b9ef0c56b8bf61f75574f5fadda423227c6632	98c35c61be6eda2fcd7b7e2708b9ef0c56b8bf61f75574f5fadda423227c6632	18016	18016	2180	2180	mp3	44100	1	mono	64000	pass_encoder_only	pass	none	0c66d8731b4c7fb848d18dfdb5eebfba51e47d40fc9be8c4e208709771c55fef	96138	-1.236	0	-67.232	-19.672	-15.26	0	-1.23	80	500	60	0	pass_no_edge_flag	pass_no_candidate	pass_chromium_audio_context_and_muted_playback	none	none	pass_automated_T06	A_technical_conserve_candidate	conserve_source_technical_candidate	T07_T08	pending_T07_T08	blocked_not_validated	2026-08-09	Codex_automated_technical_audit
asset:toefl:set-3:part-12:repeat-2	set-3	12	S-001	Listen and Repeat	public/audio/toefl/set-3/repeat-2.mp3	2ec6c4c73c8d02730c67e6396e244f834ba53ca8bc3cff7518a9dc83c96208db	2ec6c4c73c8d02730c67e6396e244f834ba53ca8bc3cff7518a9dc83c96208db	23031	23031	2820	2820	mp3	44100	1	mono	64000	pass_encoder_only	pass	none	809d19563e7ea0b829c0197a2cd2051e527748cb84a1ac08086e1ae4381116b2	124362	-1.12	0	-74.616	-17.818	-13.91	0	-1.11	70	590	80	0	pass_no_edge_flag	pass_no_candidate	pass_chromium_audio_context_and_muted_playback	none	TECH-LDN-003	pass_with_actionable_warning	A_technical_conserve_candidate	review_warning_in_T08_before_conserve	T08	pending_T07_T08	blocked_not_validated	2026-08-09	Codex_automated_technical_audit
asset:toefl:set-3:part-12:repeat-3	set-3	12	S-001	Listen and Repeat	public/audio/toefl/set-3/repeat-3.mp3	65d9c8e11240b15dd03c9ec48346c3c8467c0250ecbee714103cba5b3e314a02	65d9c8e11240b15dd03c9ec48346c3c8467c0250ecbee714103cba5b3e314a02	28256	28256	3460	3460	mp3	44100	1	mono	64000	pass_encoder_only	pass	none	1de4952b98c1d40a1eac6525e384e9761aa541d9b00c518348f576d228f1ea60	152586	-1.564	0	-67.54	-18.496	-15.43	1	-1.56	100	500	50	0	pass_no_edge_flag	pass_no_candidate	pass_chromium_audio_context_and_muted_playback	none	none	pass_automated_T06	A_technical_conserve_candidate	conserve_source_technical_candidate	T07_T08	pending_T07_T08	blocked_not_validated	2026-08-09	Codex_automated_technical_audit
asset:toefl:set-3:part-12:repeat-4	set-3	12	S-001	Listen and Repeat	public/audio/toefl/set-3/repeat-4.mp3	bff9d2b109fd579bd5adf6ef6430871e315ab352f91536941ce9082678204bb4	bff9d2b109fd579bd5adf6ef6430871e315ab352f91536941ce9082678204bb4	34107	34107	4181	4181	mp3	44100	1	mono	64000	pass_encoder_only	pass	none	d2e9fb6e9bd5eb479bd9a5e7617a8f77e76e0bfd686b539b9479fb2cb7fe8010	184367	-2.106	0	-66.806	-18.137	-16.67	2.3	-2.06	60	510	60	0	pass_no_edge_flag	pass_no_candidate	pass_chromium_audio_context_and_muted_playback	none	none	pass_automated_T06	A_technical_conserve_candidate	conserve_source_technical_candidate	T07_T08	pending_T07_T08	blocked_not_validated	2026-08-09	Codex_automated_technical_audit
asset:toefl:set-3:part-12:repeat-5	set-3	12	S-001	Listen and Repeat	public/audio/toefl/set-3/repeat-5.mp3	9b5a37554057d7bb71522c333ccb48b1b10ccf447bfab5ebac7915a5168f8527	9b5a37554057d7bb71522c333ccb48b1b10ccf447bfab5ebac7915a5168f8527	49363	49363	6100	6100	mp3	44100	1	mono	64000	pass_encoder_only	pass	none	1aedbdbed5f3f5b489dce20c9822d7a818572e2986eebe8ddf7cd6c87e692b17	269010	-1.692	0	-62.247	-18.639	-14.6	0.6	-1.69	60	530	250	0	pass_no_edge_flag	pass_no_candidate	pass_chromium_audio_context_and_muted_playback	none	none	pass_automated_T06	A_technical_conserve_candidate	conserve_source_technical_candidate	T07_T08	pending_T07_T08	blocked_not_validated	2026-08-09	Codex_automated_technical_audit
asset:toefl:set-4:part-5:listen-choose-1	set-4	5	L-001	Listen and Choose a Response	public/audio/toefl/set-4/listen-choose-1.mp3	1a667699262b99a0c0c82c6b1607a79ea939d1471a99eb0a50f32645818c14c6	1a667699262b99a0c0c82c6b1607a79ea939d1471a99eb0a50f32645818c14c6	26375	26375	3220	3220	mp3	44100	1	mono	64000	pass_encoder_only	pass	none	4f882ad45f212b63af961e09047660ad3bbbafcfafd2c04a6af51860f8adba2f	142002	-2.562	0	-63.342	-11.009	-14.75	0.3	-2.56	120	500	40	0	pass_no_edge_flag	pass_no_candidate	pass_chromium_audio_context_and_muted_playback	none	none	pass_automated_T06	A_technical_conserve_candidate	conserve_source_technical_candidate	T07_T08	pending_T07_T08	blocked_not_validated	2026-08-09	Codex_automated_technical_audit
asset:toefl:set-4:part-5:listen-choose-2	set-4	5	L-001	Listen and Choose a Response	public/audio/toefl/set-4/listen-choose-2.mp3	c2fbc7f70cfffc85f465490cded3cefef3d64e1b96968744121ac29126b869e1	c2fbc7f70cfffc85f465490cded3cefef3d64e1b96968744121ac29126b869e1	24494	24494	2980	2980	mp3	44100	1	mono	64000	pass_encoder_only	pass	none	69cf91282c06dc95078240f8fd7212550f38b176d2373711cb1264b6fbbfc022	131418	-0.768	0	-58.328	-19.609	-13.88	0	-0.77	30	500	30	0	pass_no_edge_flag	pass_no_candidate	pass_chromium_audio_context_and_muted_playback	none	TECH-LDN-003;TECH-PEAK-003	pass_with_actionable_warning	A_technical_conserve_candidate	review_warning_in_T08_before_conserve	T08	pending_T07_T08	blocked_not_validated	2026-08-09	Codex_automated_technical_audit
asset:toefl:set-4:part-5:listen-choose-3	set-4	5	L-001	Listen and Choose a Response	public/audio/toefl/set-4/listen-choose-3.mp3	499003a9177ff9834c7145eed877af660de33da334c186fd917241c3203ef3cd	499003a9177ff9834c7145eed877af660de33da334c186fd917241c3203ef3cd	23031	23031	2820	2820	mp3	44100	1	mono	64000	pass_encoder_only	pass	none	47a8297eecb37629995221078a60d5ea21b22a5c4dc9a13de6382f1dece2e87b	124362	-1.881	0	-66.132	-16.241	-13.96	0	-1.88	60	500	50	0	pass_no_edge_flag	pass_no_candidate	pass_chromium_audio_context_and_muted_playback	none	TECH-LDN-003	pass_with_actionable_warning	A_technical_conserve_candidate	review_warning_in_T08_before_conserve	T08	pending_T07_T08	blocked_not_validated	2026-08-09	Codex_automated_technical_audit
asset:toefl:set-4:part-5:listen-choose-4	set-4	5	L-001	Listen and Choose a Response	public/audio/toefl/set-4/listen-choose-4.mp3	3bd369462d339d1e2d8a3e6ad854570d4f6c17761d009522864d41a0cb42387c	3bd369462d339d1e2d8a3e6ad854570d4f6c17761d009522864d41a0cb42387c	35361	35361	4340	4340	mp3	44100	1	mono	64000	pass_encoder_only	pass	none	422b97073db62f5485611fc75f7b50d18ffd8f49a961224b0c54e9d4cff5ac38	191394	-0.487	0	-58.475	-16.359	-12.77	1	-0.46	100	540	320	0	pass_no_edge_flag	pass_no_candidate	pass_chromium_audio_context_and_muted_playback	TECH-LDN-002	TECH-PEAK-003	fail_actionable	B_technical_repair_candidate	measure_gain_create_versioned_normalized_variant	T20_T21_T22	pending_T07_T08	blocked_not_validated	2026-08-09	Codex_automated_technical_audit
asset:toefl:set-4:part-5:listen-choose-5	set-4	5	L-001	Listen and Choose a Response	public/audio/toefl/set-4/listen-choose-5.mp3	73cde1871f6d36bab03472b3831ac19321497ef365ac911a44d41cef52a294d6	73cde1871f6d36bab03472b3831ac19321497ef365ac911a44d41cef52a294d6	16762	16762	2020	2020	mp3	44100	1	mono	64000	pass_encoder_only	pass	none	2a6e7406b34fa3a3c5dabc84f34a992457b5228d562e1966e57f097bfa74eca0	89082	-1.618	0	-57.167	-13.538	-15.07	0	-1.62	0	530	30	0	pass_no_edge_flag	pass_no_candidate	pass_chromium_audio_context_and_muted_playback	none	none	pass_automated_T06	A_technical_conserve_candidate	conserve_source_technical_candidate	T07_T08	pending_T07_T08	blocked_not_validated	2026-08-09	Codex_automated_technical_audit
asset:toefl:set-4:part-6:conversation	set-4	6	L-002	Listen to a Conversation	public/audio/toefl/set-4/conversation.mp3	0a2c649edbd33e39ceb80e38737145ef891bf4ed3970f38eb8a2606a45d7af58	0a2c649edbd33e39ceb80e38737145ef891bf4ed3970f38eb8a2606a45d7af58	584977	584977	73040	73040	mp3	44100	1	mono	64000	pass_encoder_only	pass	none	8da40988670ee4f5ee38cec2ec2423d6962efe2c1a11e059cd75c384d5b4382f	3221064	-0.697	0	-67.008	-13.586	-17.14	5.1	-0.7	0	490	590	0	pass_no_edge_flag	pass_no_candidate	pass_chromium_audio_context_and_muted_playback	none	TECH-PEAK-003	pass_with_actionable_warning	A_technical_conserve_candidate	review_warning_in_T08_before_conserve	T08	pending_T07_T08	blocked_not_validated	2026-08-09	Codex_automated_technical_audit
asset:toefl:set-4:part-7:announcement	set-4	7	L-003	Listen to an Announcement	public/audio/toefl/set-4/announcement.mp3	de38d7e323773bb5f09173511fc814fbdf8333eaaa04e06118c13a4f52b657dd	de38d7e323773bb5f09173511fc814fbdf8333eaaa04e06118c13a4f52b657dd	409644	409644	51140	51140	mp3	44100	1	mono	64000	pass_encoder_only	pass	none	153f0926c47ea615812c233097a4260d0e52a57100e8384da9edb38c0a69dedf	2255274	-0.75	0	-69.03	-9.94	-15.26	2.2	-0.66	0	500	230	0	pass_no_edge_flag	pass_no_candidate	pass_chromium_audio_context_and_muted_playback	none	TECH-PEAK-003	pass_with_actionable_warning	A_technical_conserve_candidate	review_warning_in_T08_before_conserve	T08	pending_T07_T08	blocked_not_validated	2026-08-09	Codex_automated_technical_audit
asset:toefl:set-4:part-8:academic-talk	set-4	8	L-004	Listen to an Academic Talk	public/audio/toefl/set-4/academic-talk.mp3	0c2f7b6d4729db09a5dc8921b9ebac6c2da6a987c36ad4c9921d467ba6b36429	0c2f7b6d4729db09a5dc8921b9ebac6c2da6a987c36ad4c9921d467ba6b36429	1065630	1065630	133140	133140	mp3	44100	1	mono	64000	pass_encoder_only	pass	none	9513e54827d2c97b02534b142d74731c5ceb0ca6a9239d57605cc0ec7ea7edc1	5871474	-1.073	0	-67.35	-14.132	-18.82	2.2	-1.07	40	530	510	0	pass_no_edge_flag	pass_no_candidate	pass_chromium_audio_context_and_muted_playback	TECH-LDN-002	none	fail_actionable	B_technical_repair_candidate	measure_gain_create_versioned_normalized_variant	T20_T21_T22	pending_T07_T08	blocked_not_validated	2026-08-09	Codex_automated_technical_audit
asset:toefl:set-4:part-12:repeat-1	set-4	12	S-001	Listen and Repeat	public/audio/toefl/set-4/repeat-1.mp3	60c28f832378a8e114b76c017da7827367741db03201f05374aaed989f194e95	60c28f832378a8e114b76c017da7827367741db03201f05374aaed989f194e95	16762	16762	2020	2020	mp3	44100	1	mono	64000	pass_encoder_only	pass	none	42626f3f22456187466dff7225c7591ac98d490284578e844ebab107e69f2633	89082	-1.415	0	-57.691	-18.334	-13.46	0	-1.41	80	520	50	0	pass_no_edge_flag	pass_no_candidate	pass_chromium_audio_context_and_muted_playback	TECH-LDN-002	none	fail_actionable	B_technical_repair_candidate	measure_gain_create_versioned_normalized_variant	T20_T21_T22	pending_T07_T08	blocked_not_validated	2026-08-09	Codex_automated_technical_audit
asset:toefl:set-4:part-12:repeat-2	set-4	12	S-001	Listen and Repeat	public/audio/toefl/set-4/repeat-2.mp3	d6497e3bec88cec20e06b9b246561bbcb6830c83cfd4450113b90851b83b07c4	d6497e3bec88cec20e06b9b246561bbcb6830c83cfd4450113b90851b83b07c4	23031	23031	2820	2820	mp3	44100	1	mono	64000	pass_encoder_only	pass	none	4b48c6eca7392931a5fac445061fd3cee0c0803238aad4a7d9c212749f9b2843	124362	-0.914	0	-70.699	-16.666	-13.33	0	-0.91	80	520	40	0	pass_no_edge_flag	pass_no_candidate	pass_chromium_audio_context_and_muted_playback	TECH-LDN-002	TECH-PEAK-003	fail_actionable	B_technical_repair_candidate	measure_gain_create_versioned_normalized_variant	T20_T21_T22	pending_T07_T08	blocked_not_validated	2026-08-09	Codex_automated_technical_audit
asset:toefl:set-4:part-12:repeat-3	set-4	12	S-001	Listen and Repeat	public/audio/toefl/set-4/repeat-3.mp3	073c5885acb084717ca710d81ae0af35740544ad40c1a1e9cff5ad58e286acba	073c5885acb084717ca710d81ae0af35740544ad40c1a1e9cff5ad58e286acba	35988	35988	4420	4420	mp3	44100	1	mono	64000	pass_encoder_only	pass	none	a32e22a394129fd35c653f805a7bbcd99f6974fbebb36361a7aeaf1006b4866f	194922	-0.942	0	-61.944	-16.807	-14.48	2.5	-0.93	70	710	70	0	pass_no_edge_flag	pass_no_candidate	pass_chromium_audio_context_and_muted_playback	TECH-SIL-002	TECH-PEAK-003	fail_actionable	B_technical_repair_candidate	review_edges_create_versioned_trim_variant	T20_T21_T22	pending_T07_T08	blocked_not_validated	2026-08-09	Codex_automated_technical_audit
asset:toefl:set-4:part-12:repeat-4	set-4	12	S-001	Listen and Repeat	public/audio/toefl/set-4/repeat-4.mp3	2285eb04f4464811b41b9bfec4617cbee2ade72ea5b080e833c2dd901d3d406e	2285eb04f4464811b41b9bfec4617cbee2ade72ea5b080e833c2dd901d3d406e	36615	36615	4500	4500	mp3	44100	1	mono	64000	pass_encoder_only	pass	none	726c7d7cb8469c8816fca7c7805e256f7d68f61a64628b1dacfe69fc64bfbc09	198450	-1.084	0	-64.649	-16.549	-14.64	2	-1.07	70	500	50	0	pass_no_edge_flag	pass_no_candidate	pass_chromium_audio_context_and_muted_playback	none	none	pass_automated_T06	A_technical_conserve_candidate	conserve_source_technical_candidate	T07_T08	pending_T07_T08	blocked_not_validated	2026-08-09	Codex_automated_technical_audit
asset:toefl:set-4:part-12:repeat-5	set-4	12	S-001	Listen and Repeat	public/audio/toefl/set-4/repeat-5.mp3	c17418bc679bb7885f04f012f854a65628338f1e67ef560a50bd9fa836bb55ee	c17418bc679bb7885f04f012f854a65628338f1e67ef560a50bd9fa836bb55ee	51244	51244	6340	6340	mp3	44100	1	mono	64000	pass_encoder_only	pass	none	f0a42815385b1aa51db698554c77790e3d4deeb49a47c319a172e7a541c44d33	279594	-1.257	0	-57.984	-18.683	-14.85	0.6	-1.23	100	500	340	0	pass_no_edge_flag	pass_no_candidate	pass_chromium_audio_context_and_muted_playback	none	none	pass_automated_T06	A_technical_conserve_candidate	conserve_source_technical_candidate	T07_T08	pending_T07_T08	blocked_not_validated	2026-08-09	Codex_automated_technical_audit
asset:toefl:set-5:part-5:listen-choose-1	set-5	5	L-001	Listen and Choose a Response	public/audio/toefl/set-5/listen-choose-1.mp3	4da851c05e37ce6f8d0b58683d4218b25e42de0cfcf4157326c5cc83aa47bb10	4da851c05e37ce6f8d0b58683d4218b25e42de0cfcf4157326c5cc83aa47bb10	27002	27002	3300	3300	mp3	44100	1	mono	64000	pass_encoder_only	pass	none	2157814b00029cac63915e42b2bba66651b926c9ffa9ab050bdf6336cedf67c5	145530	-2.615	0	-65.921	-14.584	-14.55	0.3	-2.61	40	500	50	0	pass_no_edge_flag	pass_no_candidate	pass_chromium_audio_context_and_muted_playback	none	none	pass_automated_T06	A_technical_conserve_candidate	conserve_source_technical_candidate	T07_T08	pending_T07_T08	blocked_not_validated	2026-08-09	Codex_automated_technical_audit
asset:toefl:set-5:part-5:listen-choose-2	set-5	5	L-001	Listen and Choose a Response	public/audio/toefl/set-5/listen-choose-2.mp3	488cd60a5fe914712e599f91d8a08c80bb3894a419efe1b8f0690c91d0198906	488cd60a5fe914712e599f91d8a08c80bb3894a419efe1b8f0690c91d0198906	23031	23031	2820	2820	mp3	44100	1	mono	64000	pass_encoder_only	pass	none	0455a2245610e847aeba6deef876df5800de00b52c22fe821c48bcf62cd44846	124362	-1.531	0	-59.956	-18.533	-13.21	0	-1.5	70	630	30	0	pass_no_edge_flag	pass_no_candidate	pass_chromium_audio_context_and_muted_playback	TECH-SIL-002;TECH-LDN-002	none	fail_actionable	B_technical_repair_candidate	measure_gain_create_versioned_normalized_variant;review_edges_create_versioned_trim_variant	T20_T21_T22	pending_T07_T08	blocked_not_validated	2026-08-09	Codex_automated_technical_audit
asset:toefl:set-5:part-5:listen-choose-3	set-5	5	L-001	Listen and Choose a Response	public/audio/toefl/set-5/listen-choose-3.mp3	478faa01e9494fbc62c9faf9a596e630affc4c2675ff79c7081b7d5379baa06f	478faa01e9494fbc62c9faf9a596e630affc4c2675ff79c7081b7d5379baa06f	21150	21150	2580	2580	mp3	44100	1	mono	64000	pass_encoder_only	pass	none	5beec920deec8a9cb806114786eaaa7efff1ce887f9080a11dd308de21e561de	113778	-1.383	0	-66.006	-16.494	-13.94	0	-1.35	0	500	50	0	pass_no_edge_flag	pass_no_candidate	pass_chromium_audio_context_and_muted_playback	none	TECH-LDN-003	pass_with_actionable_warning	A_technical_conserve_candidate	review_warning_in_T08_before_conserve	T08	pending_T07_T08	blocked_not_validated	2026-08-09	Codex_automated_technical_audit
asset:toefl:set-5:part-5:listen-choose-4	set-5	5	L-001	Listen and Choose a Response	public/audio/toefl/set-5/listen-choose-4.mp3	2ef29bf8c59adb7e4679ad2130d246228d3b110765c6b0f8503f2bf8024cb814	2ef29bf8c59adb7e4679ad2130d246228d3b110765c6b0f8503f2bf8024cb814	30764	30764	3780	3780	mp3	44100	1	mono	64000	pass_encoder_only	pass	none	d4ddade768f70292585a71e6cbd5ffdf0fd7a5fe2be90c3f1e5e2d375b4a79aa	166698	-1.839	0	-65.583	-20.281	-17.24	2.3	-1.82	60	540	390	0	pass_no_edge_flag	pass_no_candidate	pass_chromium_audio_context_and_muted_playback	none	none	pass_automated_T06	A_technical_conserve_candidate	conserve_source_technical_candidate	T07_T08	pending_T07_T08	blocked_not_validated	2026-08-09	Codex_automated_technical_audit
asset:toefl:set-5:part-5:listen-choose-5	set-5	5	L-001	Listen and Choose a Response	public/audio/toefl/set-5/listen-choose-5.mp3	12c18ad69131d62e85b10e8ed613093caf1cea3efa1dd2c149b48febccd83e11	12c18ad69131d62e85b10e8ed613093caf1cea3efa1dd2c149b48febccd83e11	29510	29510	3620	3620	mp3	44100	1	mono	64000	pass_encoder_only	pass	none	6b4cd058240ca21b2e99d8b841ffbd5dd7e157fcd3340a6966e8cef2b4ef9329	159642	-1.27	0	-83.298	-15.577	-15.29	1.6	-1.27	0	520	50	0	pass_no_edge_flag	pass_no_candidate	pass_chromium_audio_context_and_muted_playback	none	none	pass_automated_T06	A_technical_conserve_candidate	conserve_source_technical_candidate	T07_T08	pending_T07_T08	blocked_not_validated	2026-08-09	Codex_automated_technical_audit
asset:toefl:set-5:part-6:conversation	set-5	6	L-002	Listen to a Conversation	public/audio/toefl/set-5/conversation.mp3	83bb8e0d51787a9b3d177bb161958ff6051e3bf45c9268225a84b6cc91c6e911	83bb8e0d51787a9b3d177bb161958ff6051e3bf45c9268225a84b6cc91c6e911	468994	468994	58560	58560	mp3	44100	1	mono	64000	pass_encoder_only	pass	none	10068f6a32a3ffe44999838de0f5d1a9038aa965bed1848269bd32b329b6ae03	2582496	-0.761	0	-64.898	-10.813	-14.93	3.3	-0.73	60	500	630	0	pass_no_edge_flag	pass_no_candidate	pass_chromium_audio_context_and_muted_playback	none	TECH-PEAK-003	pass_with_actionable_warning	A_technical_conserve_candidate	review_warning_in_T08_before_conserve	T08	pending_T07_T08	blocked_not_validated	2026-08-09	Codex_automated_technical_audit
asset:toefl:set-5:part-7:announcement	set-5	7	L-003	Listen to an Announcement	public/audio/toefl/set-5/announcement.mp3	ad7284770bd27b8e4b9bce6282855e822b1610388dcd697d265f27a34cfadd3e	ad7284770bd27b8e4b9bce6282855e822b1610388dcd697d265f27a34cfadd3e	374535	374535	46740	46740	mp3	44100	1	mono	64000	pass_encoder_only	pass	none	a6b88af6851b9679cefca439bde625295f4e60f863c9651ab1bde10a6caa399a	2061234	-1.654	0	-67.099	-11.477	-14.97	2.4	-1.65	80	510	100	0	pass_no_edge_flag	pass_no_candidate	pass_chromium_audio_context_and_muted_playback	none	none	pass_automated_T06	A_technical_conserve_candidate	conserve_source_technical_candidate	T07_T08	pending_T07_T08	blocked_not_validated	2026-08-09	Codex_automated_technical_audit
asset:toefl:set-5:part-8:academic-talk	set-5	8	L-004	Listen to an Academic Talk	public/audio/toefl/set-5/academic-talk.mp3	0c3245f0f30f0d21307c213f915c1195743698df99c749a1a8c2872eb25a7bc7	0c3245f0f30f0d21307c213f915c1195743698df99c749a1a8c2872eb25a7bc7	881310	881310	110100	110100	mp3	44100	1	mono	64000	pass_encoder_only	pass	none	94af0e844b2648a3adff3691a09ca0879c4bad44fbeff8796c9f237e9ff1ff78	4855410	-0.72	0	-69.967	-12.697	-18.89	2.7	-0.71	40	500	590	0	pass_no_edge_flag	pass_no_candidate	pass_chromium_audio_context_and_muted_playback	TECH-LDN-002	TECH-PEAK-003	fail_actionable	B_technical_repair_candidate	measure_gain_create_versioned_normalized_variant	T20_T21_T22	pending_T07_T08	blocked_not_validated	2026-08-09	Codex_automated_technical_audit
asset:toefl:set-5:part-12:repeat-1	set-5	12	S-001	Listen and Repeat	public/audio/toefl/set-5/repeat-1.mp3	f4db6897dabcdaacac7ddcf8a1adae53e4ed6c7641c1f5ad7bc8df6d6071b7b5	f4db6897dabcdaacac7ddcf8a1adae53e4ed6c7641c1f5ad7bc8df6d6071b7b5	15508	15508	1860	1860	mp3	44100	1	mono	64000	pass_encoder_only	pass	none	d9efa243ae506cdb6697274d7e886c882340e85bb3113b1a10d5cb5464537edf	82026	-1.722	0	-62.175	-17.391	-11.89	0	-1.7	70	500	0	0	pass_no_edge_flag	pass_no_candidate	pass_chromium_audio_context_and_muted_playback	TECH-LDN-002	none	fail_actionable	B_technical_repair_candidate	measure_gain_create_versioned_normalized_variant	T20_T21_T22	pending_T07_T08	blocked_not_validated	2026-08-09	Codex_automated_technical_audit
